,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
615,Lead Data Engineer,$107K - $149K (Glassdoor est.),"As a Lead Data Engineer, you will play a pivotal role in Data Detail versus Data Science. You’ll be helping build the acumen and internal knowledge to work within the global tool set. You’ll also have the opportunity to work with a range of AWS services, including S3, Redshift, EMR, Lambda, Glue and SageMaker. Location preference is Chicago, IL Metropolitan Area or Battle Creek, MI.

You will be scoping and designing technical solutions, working with a variety of internal customers, including functional stakeholders, data scientists and data analysts. Developing and maintaining solutions to ingest raw data from enterprise systems and third parties into the Kellanova's data lake and designing and building data warehouse models in Redshift.

Kellogg is progressing toward unleashing our full potential by the end of 2023. After this portfolio transformation journey is complete, this role will support Kellanova, a leading company in global snacking, international cereal and noodles, plant-based foods, and North America frozen breakfast. Learn more about our bold next steps at UnleashingOurPotential.com.",3.9,"Kellogg Company
3.9","Naperville, IL",10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD)
616,Data Engineer,-1,"At Brooks, new ideas, new technologies and new ways of thinking are driving our future. Our customer focused culture encourages employees to embrace innovation and challenge the status quo with novel thinking and collaborative work relationships.

All we accomplish is grounded in our core values of World Class, Empowered, Accountable, Respectful, Engaged.
Data Engineer
Job Description
What you’ll do:
Proven analytical and problem solving skills.
Proficient with SQL as a tool to solve problems, analyze data, create ad hoc reports and test.
Nice to have knowledge of Oracle ERP Order management",3.9,"Brooks Automation
3.9",Remote,1001 to 5000 Employees,1978,Company - Private,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD)
617,Data Engineer,Employer Provided Salary:$65.00 - $70.00 Per Hour,"Job title: Data Engineer ( USC GC )
Location: Dallas, TX ( Hybrid )
Client: Southwest Airlines
Looking for strong experience with Abinitio and AWS.
Job Type: Contract
Salary: $65.00 - $70.00 per hour
Work Location: On the road",-1,Kommforcesolutions,"Dallas, TX",-1,-1,-1,-1,-1,-1
618,Senior Data Engineer,$103K - $141K (Glassdoor est.),"Company Description

Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.
When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.
Join Visa: A Network Working for Everyone.",4.1,"Visa
4.1","Austin, TX",10000+ Employees,1958,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD)
619,Azure Data Engineer,Employer Provided Salary:$60.00 - $70.00 Per Hour,"LeadStack Inc. is an award-winning, one of the nation's fastest-growing, certified minority-owned (MBE) staffing services provider of contingent workforce. As a recognized industry leader in contingent workforce solutions and Certified as a Great Place to Work, we're proud to partner with some of the most admired Fortune 500 brands in the world.
Below are the details.
Title: Azure Data Engineer
Location: 100% Remote (Candidate must be based out of EST or CST region)
Shift: EST Hours
Duration: 6+ Months Contract",4.3,"Leadstack Inc
4.3",Remote,51 to 200 Employees,2016,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable
620,Data Analytics Engineer,$99K - $134K (Glassdoor est.),"KAYAK, part of Booking Holdings (NASDAQ: BKNG), is the world's leading travel search engine. With billions of queries across our platforms, we help people find their perfect flight, stay, rental car, cruise, or vacation package. We're also transforming the in-travel experience with our app and new accommodation software. For more information, visit www.KAYAK.com.
As an employee of KAYAK, you will be part of a global network that includes OpenTable and KAYAK's portfolio of metasearch brands including Swoodoo, checkfelix, momondo, Cheapflights, Mundi and HotelsCombined. Many employees are dedicated to one brand, but we all have the benefit of using each others strengths and insights. Together, we're able to help people experience the world through dining and travel.
Please note, the position is required to work from our Concord, MA office at least 3 days a week.
In this role, you will:",4.7,"KAYAK
4.7","Concord, MA",1001 to 5000 Employees,2004,Subsidiary or Business Segment,Internet & Web Services,Information Technology,$100 to $500 million (USD)
621,Data Engineer,-1,"Highlights
Experience
0 - 1 Year
Joining Date
Immediate or max 30 days’ Notice Period
Qualification
Bachelor's Degree or Post Graduation in Computer Science, IT, or a related field",3.8,"Beinex
3.8",Remote,201 to 500 Employees,2017,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
622,Junior Data Engineer,$68K - $98K (Glassdoor est.),"JOB PURPOSE
The Junior Data Engineer is responsible for flow of information between systems, the quality of that data, and exposing that data to deliver information and insight. The Junior Data Engineer oversees the data warehouse and related systems and ensures connectivity to keep systems operating at full capacity, develops solutions to deliver relevant data to systems and customers in a timely and secure manner.
ESSENTIAL DUTIES AND RESPONSIBILITIES
Facilitate the flow of information for students and staff between enrollment systems, student information systems, education applications, and other systems as needed
Lead architect and design of data warehouse and availability environment
Configure and administer environment",3.2,"CHARTER SCHOOLS USA INC
3.2","Fort Lauderdale, FL",501 to 1000 Employees,1997,Company - Private,Primary & Secondary Schools,Education,$100 to $500 million (USD)
623,Data Engineer (Data Platform),Employer Provided Salary:$120K - $165K,"About Atlas Health:
Atlas Health automates philanthropic aid to improve access, affordability, outcomes, and health equity for vulnerable populations. Through intelligent matching and patient-friendly digital enrollment to 20,000+ philanthropic aid programs, healthcare organizations can improve patient outcomes, advance health equity, reduce the total cost of care and improve the patient experience. Join us on our mission of saving and improving lives by helping patients access and afford healthcare.

Data Engineers on our data platform team develop systems that manage data flow throughout the Atlas infrastructure and support downstream data applications. These systems are responsible for handling sensitive patient data, and members of the team are technical champions of ensuring HIPAA standards for confidentiality and compliance. Broadly, this role focuses on all elements of data engineering, such as ingestion, transformation, and distribution of data, and works alongside security engineering and business implementation & operations teams as a custodian of patient and company data.",4.6,"Atlas Labs
4.6",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
624,Google Cloud Data Engineer,-1,"Who We Are:
The Data Sherpas are a team of highly skilled and motivated engineers that help our clients at every phase of their cloud journey. If it touches the cloud, involves data, or lives as an application, we have either worked on it or have the skills and expertise to accomplish it.
What We Are Looking For:
We are looking for a detail-oriented and innovative Data Engineer with substantial experience in Google Cloud, BigQuery, SQL, and DBT. Your expertise in data pipeline construction and transformation processes and your ability to write and optimize SQL queries allow you to manage and analyze vast amounts of data effectively. Additionally, your Python skills enable you to automate and streamline data processes. Your in-depth understanding of Google Cloud data services and SQL optimization techniques contributes to your proficiency in enhancing data-driven decision-making processes.",-1,The Data Sherpas,Remote,-1,-1,-1,-1,-1,-1
625,Data Analytics Engineer,$76K - $104K (Glassdoor est.),"Operations and Data Analytics Engineer
Rothe Development, Inc. has an immediate opening for an Operations /Data Analytics Engineer. The potential candidate needs to have experience in developing analytical models, running simulations, performing quantitative and objective analyses, and using the latest Commercial Off-The Shelf (COTS) data science, analytics, and data visualization tools, (e.g., Tableau, power BI) to collect, integrate, and report meaningful metrics from a variety of data sources.
The individual will work as part of the Exploration Ground Systems (EGS) Analytics Team responsible for providing simulation modeling and analysis, math modeling, data visualization and additional analysis products, as needed, to EGS and NASA leadership in support of the Artemis Mission. This position is onsite at Kennedy Space Center.

Duties and Responsibilities
Provide quantitative analyses, data metrics and insights that will help drive design and operational efficiencies during Artemis flight hardware processing.",3.0,"Rothe Development, Inc.
3.0","Kennedy Space Center, FL",51 to 200 Employees,-1,Contract,Accounting & Tax,Financial Services,Unknown / Non-Applicable
626,Data Engineer - LATAM,-1,"About Passport:

Passport is reinventing cross-border e-commerce logistics as the modern international shipping carrier of choice for eCommerce (customers include Bombas, Native, Ritual, Seed.com). By combining our proprietary asset light network along with technology and customer support, we ensure that consumers around the world receive their packages without the hassle and pain that is typically associated with international shipping.

We’re a growing, ambitious team looking to upend the trillion-dollar international parcel shipping industry through a world-class experience. At Passport, you will have the opportunity to work with some of the biggest e-commerce merchants in the world and think strategically on how to add value to their international business. See this TechCrunch (https://tcrn.ch/2TKQ4eO) article to understand why brands love us.
Responsibilities",2.7,"Passport
2.7",Remote,201 to 500 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD)
627,Data Engineer,Employer Provided Salary:$95.00 - $105.00 Per Hour,"Data Engineer
Master degree in computer science, Mathematics or related field, or equivalent practical experience
3 to 6 years of experience in creating ETL workflows and automation using Python & database designing techniques
Experience writing code in Python, PySpark and SQL
Libraries Panda NumPy and good with time series
Knowledge in query troubleshooting such as isolating blocks of poor performing code, determining root cause, and developing remediation actions
Design-thinking & excellent verbal and written communication skills",2.7,"Ryzen Solutions
2.7","Cupertino, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
628,Data Engineer,$80K - $108K (Glassdoor est.),"For more than 170 years, The Hanover has been committed to delivering on our promises and being there when it matters the most. We live our values every day, demonstrating we CARE through our values, ESG initiatives and IDE journey.

Our Claim Analytics dept is currently seeking a Data Engineer to join their growing team. This position is a remote work opportunity.

Position Overview:
Data engineering is the aspect of data science that focuses on practical applications of data collection and analysis. This role primarily will become proficient with all internal & external data produced and consumed by THG. The engineer will understand where the data is, basic data models and architecture, how to access and obtain data and how to manipulate and work with data to produce output – which may be reports, datasets or self-service reports.
This is a full time/ exempt role.


This role will begin to work on more complex projects with minimal supervision. The Data Engineer will confer with business partners on data/reporting requests. The assignments will become broader in nature, usually requiring originality and ingenuity. This role will be assigned projects and be accountable for successful outcomes. Some Insurance knowledge required.


Education
2-5 years related experience and bachelor’s degree. Degrees and/or related experience in Applied Data Science, Data Science, Information and Data Science, Information Management Analytics, Data Mining, Predictive Analytics are most sought-after. Degrees in Statistics, Mathematics, Computer Science, Information Systems are also preferred.
Skills

It’s not just a job, it’s a career, and we are here to support you every step of the way. We want you to be successful and fulfilled. Through on-the-job experiences, personalized coaching and our robust learning and development programs, we encourage you – at every level – to grow and develop.


We offer comprehensive benefits to help you be healthy, build financial security, and balance work and home life. At The Hanover, you’ll enjoy what you do and have the support you need to succeed.



The Hanover values diversity in the workplace and among our customers. The company provides equal opportunity for employment and promotion to all qualified employees and applicants on the basis of experience, training, education, and ability to do the available work without regard to race, religion, color, age, sex/gender, sexual orientation, national origin, gender identity, disability, marital status, veteran status, genetic information, ancestry or any other status protected by law.

Furthermore, The Hanover Insurance Group is committed to providing an equal opportunity workplace that is free of discrimination and harassment based on national origin, race, color, religion, gender, ancestry, age, sexual orientation, gender identity, disability, marital status, veteran status, genetic information or any other status protected by law.”

As an equal opportunity employer, Hanover does not discriminate against qualified individuals with disabilities. Individuals with disabilities who wish to request a reasonable accommodation to participate in the job application or interview process, or to perform essential job functions, should contact us at: HRServices@hanover.com and include the link of the job posting in which you are interested.


To view our privacy policy and online privacy statement, click here.

To see the types of information we may collect from applicants and employees and how we use it, please click here.",4.1,"The Hanover Insurance Group
4.1","Worcester, MA",5001 to 10000 Employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD)
629,Data Engineer - Python,-1,"Position: Data Engineer

Location: Fully Remote

Duration: 6 months assignment with the possibility of extension

AWS, Python , All Access, ServiceNow, Partner Gateway

Job Description:
Qualifications :
Bachelor’s degree or equivalent experience.
Experience in Data Engineering and Processing tools and services in AWS.",3.8,"Ampcus Incorporated
3.8",Remote,501 to 1000 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD)
630,Data Engineer,$74K - $104K (Glassdoor est.),"Work Arrangement: This is an onsite role, requiring availability to work in our Logan, UT office.
Job Summary
We seek a highly motivated and detail-oriented Data Engineer to join our team and assist with a critical software migration project. As part of our Data Engineering team, you will play a vital role in ensuring a smooth and successful data transition from our existing software system to a new platform. The ideal candidate will have a strong understanding of data management concepts, basic programming skills, and a passion for data integrity and accuracy.
Responsibilities
Data migration planning: Collaborate with the Data Engineering team to develop a comprehensive migration plan, including data extraction, transformation, and loading (ETL) processes.",4.5,"Visionary Homes
4.5","North Logan, UT",51 to 200 Employees,2004,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable
631,BI Data Engineer II,$106K - $134K (Glassdoor est.),"We are currently hiring a BI Data Engineer II in Boston, MA (Hybrid) .
This is a great role on a team that is transforming Business Intelligence technology at Boston Beer. The Data Engineer II is a technical role with SQL Server and Azure cloud data technology at its core and has ample opportunity for technical growth as we move from traditional data technologies to cloud data architecture. As Boston Beer takes on new challenges in areas like supply chain and digital, this role will be highly involved in ensuring our data platform is scalable, performant, and ready for the future.
Working within the Boston-based Business Intelligence team, this role is responsible for various database activities all centered on delivering impactful Business Intelligence solutions and maintaining and improving our database systems. This is a multi-faceted role that includes technical analysis, design, development, testing and maintenance as well as user interaction including requirements gathering, training, etc. This role will work on our on-premises SQL data warehouse platform and helping to build out the data platform of the future in Azure.",3.9,"The Boston Beer Company
3.9","Boston, MA",1001 to 5000 Employees,1984,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD)
632,Data Engineer 2 - Data & Analytics Engineering,$89K - $125K (Glassdoor est.),"We are engineers, high line workers, power plant managers, accountants, electricians, project coordinators, risk analysts, customer service operators, community representatives, safety and security specialists, communicators, human resources partners, information technology technicians and much, much more. We are 3,300 people committed to enhancing the lives of the communities we serve. Together, we are powering the growth and success of our community progress every day!
Position Summary
Provide the development and automation of computing processes on premise and in the cloud environment using cloud base architecture to detect, predict and respond to opportunities in business operations. Working with a variety of disparate datasets that encompass many disciplines and business units including weather, transmission and distribution grid infrastructure, power generation, gas delivery, commercial market operations, safety and security and customer engagement. Strive to transform and implement true business integration, leveraging top-notch data integration best practices. Merging and securing data in a way that reduces the cost to maintain and increases the utilization of enterprise-wide data as an asset. Developing business intelligence.",3.8,"CPS Energy
3.8","San Antonio, TX",1001 to 5000 Employees,1942,Self-employed,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD)
633,Senior Data Engineer,-1,"A little about Rupa: The future is personalized, root-cause healthcare.

Rupa makes lab testing simple. We turn an archaic 15 hour-a-week process into a delightful 15 min task for doctors, nurses, and even acupuncturists who order order lab testing for their patients.
Lab testing is the key to a more personalized and holistic approach to medicine, and Rupa is paving the way with critical infrastructure for this next generation of healthcare. Through Rupa, practitioners can order testing not available through the average hospital, such as DNA testing, microbiome testing, advanced fertility and hormone testing, and more.
This comprehensive and personalized approach to healthcare is the missing piece for the millions of people suffering from complex, chronic health conditions. Rather than band-aid solutions, our providers strive to understand, diagnose, and treat the root cause of people’s health issues. At Rupa, we are building the infrastructure to make this root-cause approach the standard of care for every person on the planet.
Starting with lab testing, Rupa is bringing tools and resources to trailblazing practitioners who are practicing medicine in a way that truly helps people get well.",4.6,"Rupa Health
4.6",Remote,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
634,Data Engineer,-1,"What are we building?
Hard Rock Digital is a team focused on becoming the best online sportsbook, casino, and social casino company in the world. We’re building a team that resonates passion for learning, operating and building new products and technologies for millions of consumers. We care about each customer's interaction, experience, behavior, and insight and strive to ensure we’re always acting authentically.

Rooted in the kindred spirits of Hard Rock and the Seminole Tribe of Florida, the new Hard Rock Digital taps a brand known the world over as the leader in gaming, entertainment, and hospitality. We’re taking that foundation of success and bringing it to the digital space — ready to join us?

What’s the position?",3.3,"Hard Rock Digital
3.3",Remote,51 to 200 Employees,2020,Company - Private,Gambling,"Arts, Entertainment & Recreation",Unknown / Non-Applicable
635,Data Engineer II,$97K - $123K (Glassdoor est.),"Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a
culture of inclusion
for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Title and Summary
Data Engineer II
Overview:
We are seeking a talented and motivated Data Engineer II to join Mastercard Data and Services Technical Implementation team. As a Data Engineer II, you will participate on data management aspects of client engagements to deliver Test & Learn and other D&S delivery solutions, as well as contribute to and foster a high-performance collaborative workplace.

Role:

All About You:

What is Data & Services?
Mastercard Data & Services (D&S), the professional services arm of Mastercard, provides payments-focused consultancy services to financial institutions, governments, and merchants worldwide. With unique category expertise, deep understanding of customer needs, and a successful track record in addressing complex challenges throughout the payment lifecycle, Mastercard D&S addresses clients' challenges and opportunities, enhances Mastercard's strategic and tactical performance, and establishes Mastercard as a global thought leader.

#LI-NF1
In the US, Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law. If you require accommodations or assistance to complete the online application process, please contact reasonable_accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.

Arlington, Virginia: $101,000 - $156,000 USD",4.3,"Mastercard
4.3","Arlington, VA",10000+ Employees,1966,Company - Public,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
636,"Data Engineer, Google Nest",-1,"Minimum qualifications:
Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.
Experience analyzing data and creating reports with database query (e.g., SQL) and visualization tools (e.g., Tableau, Dashboards).
Experience with one or more general purpose programming languages: Python, C/C++, or Java.

Preferred qualifications:
Knowledge of Machine Learning (ML) and Big Data Infrastructure.
Excellent communication and presentation skills.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",4.4,"Google
4.4","Mountain View, CA",10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
637,Data Center Facility Operations Reliability Engineer,Employer Provided Salary:$129K - $196K,"Meta is seeking an experienced and self-motivated Reliability Engineer to join our Global Asset Management team within Facility Operations. This person will work at the leading edge of Facility Operations to identify and manage asset reliability risks that could adversely affect data center operations. Managing stakeholders spread across time zones is a significant challenge and key to the success of our individual projects and overall asset management, quality and reliability program.


Data Center Facility Operations Reliability Engineer Responsibilities:
Support the asset care and maintenance strategies for critical assets based on Meta processes
Support the development of standards, guidelines and processes to execute reliability program function",3.9,"Meta
3.9",Remote,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
638,Data Engineer - Remote,Employer Provided Salary:$77K - $116K,"Our work matters. We help people get the medicine they need to feel better and live well. We do not lose sight of that. It fuels our passion and drives every decision we make.
Job Posting Title
Data Engineer - Remote
Job Description Summary
This position will analyze problems in terms of detailed requirements. Role will build and implement high quality data pipelines using at least one Data Management tool. Responsible for integrating the pipelines to Data Quality Frameworks (DQF) and capture the KPI (Key Performance Indicators). Ensure each pipeline comes with built in governance (data dictionary) and meta-data (job related information). Will develop or consume web services for data integration and orchestration needs. Perform ingestion, transformation and data enrichments. Responsible for understanding RDBMS concepts and connectivity to various databases and sources (including Cloud) including virtualization. Contribute to 24x7x365 days of on-call staff coverage.
Job Description
IT
Bachelors - Computer and Information Science
Potential pay for this position ranges from $77,100.00 - $115,900.00 based on experience and skills. Pay range may vary by 8% depending on applicant location.",3.2,"Prime Therapeutics
3.2",Remote,5001 to 10000 Employees,1998,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD)
639,Data Engineer,-1,"What to Expect
As a Tesla Manufacturing Engineer, you have the important role of designing “The Machine that builds the Machine”. You will work with the global cross-functional teams to develop high quality and efficient manufacturing equipment and processes that will produce the power electronics that drive our cars and energy products.
What You’ll Do
Analyzing trends in manufacturing key performance indicators at a global level
Analyzing complex datasets to determine correlations between manufacturing equipment, processes, product design and field reliability
Providing strategic insights, hypotheses, and conclusions based upon this analysis
Developing standards in manufacturing reporting tools and dashboards to enhance visibility into the health of global manufacturing lines


What You’ll Bring",3.6,"Tesla
3.6","Palo Alto, CA",10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD)
640,Data Engineer - Remote,-1,"DATA ENGINEER– 100% Remote Position (U.S. based)
ViaTrie LLC (ViaTrie) has an immediate need for a Data Engineer for a long-term project supporting our client, the U.S. Department of Agriculture (USDA) Office of the Chief Information Office (OCIO), in achieving the goals stated in the Secretary’s Strategic Plan to develop optimal governance and cost controls for commercial cloud services. ViaTrie will be supporting the Digital Information Service Center (DISC) with the development of an enterprise cloud vendor management (ECVM) program.
This is a 100% remote position however, you must be: a U.S. Citizen (no dual citizenships, Green cards or H1-Bs) based in the U.S. and able to obtain a Federal Government Security Clearance, and be willing and able to work core business hours 8 AM – 5 PM (Central) M-F.
Responsibilities",-1,ViaTrie LLC,Remote,-1,-1,-1,-1,-1,-1
641,Junior Data Engineer,$83K - $119K (Glassdoor est.),"Boston, MA
Full-Time

We need your help.
We’re looking for a self-motivated and detail-oriented data engineer to join our DataOps team. This opportunity will enable you contribute to the operation, support, and enhancement of our mission critical data operations platform and the development of data pipelines. Our data operations platform supports high volume, high velocity data ingestion and curation to support our existing, and rapidly expanding, health plan client base.
What you’ll do:",5.0,"Decision Point Healthcare
5.0","Boston, MA",1 to 50 Employees,2013,Company - Public,-1,-1,Less than $1 million (USD)
642,Senior Data Engineer,$94K - $133K (Glassdoor est.),"Senior Data Engineer for Zoomph Integration and API Development
Zoomph is a partnerships analytics platform providing best-in-class sponsorship insights by the top sports teams, leagues, media, and brands worldwide. We believe that attention is currency, content fuels commerce, and we win when our customers win.
Zoomph’s mission is to measure and value the digital world, and we take pride in the quality of our data and the disruption our technology has brought to Sports and Entertainment entities like NASCAR, Golden State Warriors, Activision Blizzard, WWE, Wasserman, Angel City FC, and more.
We are searching for a motivated and independent Senior Data Engineer passionate about metadata engineering and DevOps. This dynamic role will allow you to make your mark on our product team by optimizing and expanding our vast infrastructure.


Responsibilities:",-1,Zoomph,"Reston, VA",1 to 50 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD)
643,Data Engineer (Remote),Employer Provided Salary:$100K - $130K,"About the Role
Gray is a human-centered digital services company with a mission to transform critical government services using design and technology. We partner with government agencies to deliver digital solutions that are purposeful, trustworthy, and meet the needs of millions of Americans. We're looking for the most tenacious and mission-obsessed team members committed to nurturing a people-first culture and reimagining how the government serves its citizens.
Our Data Engineer will work on a cross-functional team of engineers, analysts, researchers and product managers directly with the State of Colorado to modernize and improve their internal tools. As a key member of the team, you'll contribute directly to impactful digital services transformation that empowers government agencies and civil servants to better serve the American people by delivering a best-in-class user experience.",5.0,"Gray Digital
5.0",Remote,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
644,Data Engineer,-1,"At Brooks, new ideas, new technologies and new ways of thinking are driving our future. Our customer focused culture encourages employees to embrace innovation and challenge the status quo with novel thinking and collaborative work relationships.

All we accomplish is grounded in our core values of World Class, Empowered, Accountable, Respectful, Engaged.
Data Engineer
Job Description
What you’ll do:
Proven analytical and problem solving skills.
Proficient with SQL as a tool to solve problems, analyze data, create ad hoc reports and test.
Nice to have knowledge of Oracle ERP Order management",3.9,"Brooks Automation
3.9",Remote,1001 to 5000 Employees,1978,Company - Private,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD)
645,Data Engineer Cloud Analytics,-1,"Job Role: Data Engineer (Cloud Analytics)
Location: Remote (with in United States)
Duration: Contract
Description:
This Data Engineer (Cloud Analytics) will support data sourcing strategies, designs, and implementation for Federal Enterprise Cloud Data Lake by designing, building, and integrating data from various sources in support of predictive and adaptive analytics.
Required (Individual Role):
We are looking for a data engineer who can create and manage automated data pipelines using the latest technologies for data ingestion, processing, and delivery. You will work with cloud services such as Azure and Apache Hadoop to design and implement data lake solutions that support advanced analytics use cases. You will also develop and deploy data distribution mechanisms using APIs, event streams, and pub/sub models. You will be responsible for migrating data lakes from on-premises to cloud, optimizing data workflow performance, and monitoring data quality and availability. You will collaborate with data analysts, scientists, and visualization experts to deliver insights to our clients.",-1,SMK Soft Inc,Remote,-1,-1,-1,-1,-1,-1
646,Lead Data Engineer,$107K - $149K (Glassdoor est.),"As a Lead Data Engineer, you will play a pivotal role in Data Detail versus Data Science. You’ll be helping build the acumen and internal knowledge to work within the global tool set. You’ll also have the opportunity to work with a range of AWS services, including S3, Redshift, EMR, Lambda, Glue and SageMaker. Location preference is Chicago, IL Metropolitan Area or Battle Creek, MI.

You will be scoping and designing technical solutions, working with a variety of internal customers, including functional stakeholders, data scientists and data analysts. Developing and maintaining solutions to ingest raw data from enterprise systems and third parties into the Kellanova's data lake and designing and building data warehouse models in Redshift.

Kellogg is progressing toward unleashing our full potential by the end of 2023. After this portfolio transformation journey is complete, this role will support Kellanova, a leading company in global snacking, international cereal and noodles, plant-based foods, and North America frozen breakfast. Learn more about our bold next steps at UnleashingOurPotential.com.",3.9,"Kellogg Company
3.9","Naperville, IL",10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD)
647,Data Engineer,Employer Provided Salary:$65.00 - $70.00 Per Hour,"Job title: Data Engineer ( USC GC )
Location: Dallas, TX ( Hybrid )
Client: Southwest Airlines
Looking for strong experience with Abinitio and AWS.
Job Type: Contract
Salary: $65.00 - $70.00 per hour
Work Location: On the road",-1,Kommforcesolutions,"Dallas, TX",-1,-1,-1,-1,-1,-1
648,Senior Data Engineer,$103K - $141K (Glassdoor est.),"Company Description

Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.
When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.
Join Visa: A Network Working for Everyone.",4.1,"Visa
4.1","Austin, TX",10000+ Employees,1958,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD)
649,Azure Data Engineer,Employer Provided Salary:$60.00 - $70.00 Per Hour,"LeadStack Inc. is an award-winning, one of the nation's fastest-growing, certified minority-owned (MBE) staffing services provider of contingent workforce. As a recognized industry leader in contingent workforce solutions and Certified as a Great Place to Work, we're proud to partner with some of the most admired Fortune 500 brands in the world.
Below are the details.
Title: Azure Data Engineer
Location: 100% Remote (Candidate must be based out of EST or CST region)
Shift: EST Hours
Duration: 6+ Months Contract",4.3,"Leadstack Inc
4.3",Remote,51 to 200 Employees,2016,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable
