,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
381,Data Scientist,Employer Provided Salary:$150K - $175K,"We're on a mission
At Octaura, we continually evolve markets to unleash value for clients. It's in our DNA to make a difference and do things differently.
Existing workflows within our markets are painful for clients: they are outdated, overcomplicated, and time-consuming. We want to change that. Octaura fundamentally rebuilds and redefines the markets by streamlining workflows, digitizing platforms, and bringing transactions, data and analytics together for the first time.
Join our inclusive culture
At Octaura, everyone belongs.
It's so important to us that all Octaurians are confident in knowing they have the space to use their voice and talents. We love the diversity we see in the world and we actively want our team to reflect this. We're a values-driven company and by engaging, solving and evolving together, we create a culture that is collaborative, switched-on, and fun to be part of.
The role in a nutshell",5.0,"Octaura
5.0","New York, NY",1 to 50 Employees,2022,Company - Private,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
382,Junior Data Scientist/Data Modeler,-1,"Overview:
LMI is seeking a skilled Data Scientist to join our growing team supporting the United States Postal Service. The Data Scientist will provide modeling and optimization analysis in support of a major USPS program.
LMI: Innovation at the Pace of Need™
At LMI, we’re reimagining the path from insight to outcome at the new speed of possible. Combining a legacy of over 60 years of federal expertise with our innovation ecosystem, we minimize time to value and accelerate mission success. We energize the brightest minds with emerging technologies to inspire creative solutioning and push the boundaries of capability. LMI advances the pace of progress, enabling our customers to thrive while adapting to evolving mission needs.
Responsibilities:
Qualifications:",4.2,"Logistics Management Institute
4.2",Remote,1001 to 5000 Employees,1961,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD)
383,Data Scientist,Employer Provided Salary:$80K - $120K,"Description:

About the Company
Fast Growing Trees is one of the fastest-growing eCommerce companies in America. We enable people to live better, greener lives…one tree at a time. Founded in 2005, we have served over 1 million customers and continue to expand our market leadership and accelerate our growth within a fast-paced, entrepreneurial environment. We’re looking for leaders who want to make a positive difference every day.
About the Role
As a Data Scientist you will be responsible for building and maintaining demand planning models, setting inventory levels, and optimizing nursery space usage to ensure we are in stock for our customers. You will work with Merchandising and Marketing to understand key demand drivers to create realistic forward demand projections. You will analyze trend data and build automated tools to drive replenishment for our highly seasonal ecommerce business. Finally you will work with transportation, suppliers, and the nursery staff to ensure a steady flow of inventory to meet demand within space constraints. If you are passionate about using data to solve complex problems within Supply Chain, this is the role for you!
Requirements:",4.2,"FAST GROWING TREES LLC
4.2",Remote,51 to 200 Employees,2005,Company - Private,Home Furniture & Housewares Stores,Retail & Wholesale,Unknown / Non-Applicable
384,Data Scientist,$83K - $123K (Glassdoor est.),"Description of Duties:
At eimagine, we know that your best work happens when you live your best life and share your unique talents, so we do everything we can to be intentional in a remote enabled environment to make that possible. Recognized as a Best Places to Work since 2015, we are a team of humbly confident people who are proud of their craft, continuous learners, and have been known to cheer loudly for our teammates. For over 24 years we have been helping clients navigate technology and business change, while staying committed to delivering value & outcomes that enables their success.

Due to our growth, we are seeking a Data Scientist who will be responsible for interpreting data and translating business needs into the correct data solutions for eimagine and our partners. Addressing complex policy and management questions through data to provide the best outcomes for our partners, community, and eimagine is integral to this role. This hire will be heavily involved with health and human services-related data and analysis. A data scientist with previous experience and/or interest in health data, especially that related to Medicaid and its population, is a plus. An ideal candidate will be comfortable working on analysis in ambiguous conditions, enjoy working across disparate questions and data sets, and identify creative analysis, modeling, and prototypes to answer questions.

Desired Skills & Experience:
Education:",3.9,"eimagine
3.9","Indianapolis, IN",1 to 50 Employees,1998,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD)
385,Data Scientist,Employer Provided Salary:$110K - $113K,"Greetings from KonnectingTree!
We are looking for a full-stack Data Scientist for a full-time position. Kindly go through the job description and let me know if interested.
Job Description:
Strong Python skills.
▪ Experience with popular tools and libraries in the Python data science and machine learning ecosystem: eg pandas, Jupyter, scikit-learn, darts, Matplotlib, Plotly, XGBoost, Optuna, dask.
▪ Experience training and tuning machine learning models.
▪ Experience and keen interest in timeseries forecasting.",-1,Konnectingtree,Remote,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
386,Data Scientist Associate I,-1,"Discover Vanderbilt University Medical Center: Located in Nashville, Tennessee, and operating at a global crossroads of teaching, discovery, and patient care, VUMC is a community of diverse individuals who come to work each day with the simple aim of changing the world. It is a place where your expertise will be valued, your knowledge expanded, and your abilities challenged. Vanderbilt Health recognizes that diversity is essential for excellence and innovation. We are committed to an inclusive environment where everyone has the chance to thrive and where your diversity of culture, thinking, learning, and leading is sought and celebrated. It is a place where employees know they are part of something that is bigger than themselves, take exceptional pride in their work and never settle for what was good enough yesterday. Vanderbilt’s mission is to advance health and wellness through preeminent programs in patient care, education, and research.
Organization:
Epidemiology Research Staff
Job Summary:
JOB SUMMARY
We are seeking a highly skilled and motivated Computational Engineer to join our group at Vanderbilt University School of Medicine. As a Computational Engineer, you will play a crucial role in developing, building, and calibrating agent-based models of HIV infectious diseases. Your expertise in C++ programming, Python scripting, and data analysis will be vital for conducting advanced simulations, analyzing complex datasets, and implementing machine learning algorithms. This position offers an exciting opportunity to contribute to cutting-edge research in computational epidemiology and make a significant impact on public health.

















Organizational Impact: Delivers job responsibilities that impact own job area/team with some guidance. Problem Solving/ Complexity of work: Uses existing procedures, research and analysis to solve standard job related problems that may require some judgement. Breadth of Knowledge: Requires subject matter knowledge within a professional area to meet job requirements. Team Interaction: Individually contributes to project/ work teams.
Supporting Colleagues: - Develops Self and Others: Continuously improves own skills by identifying development opportunities.- Builds and Maintains Relationships: Seeks to understand colleagues priorities, working styles and develops relationships across areas. - Communicates Effectively: Openly shares information with others and communicates in a clear and courteous manner. Delivering Excellent Services: - Serves Others with Compassion: Invests time to understand the problems, needs of others and how to provide excellent service. - Solves Complex Problems: Seeks to understand issues, solves routine problems, and raises proper concerns to supervisors in a timely manner. - Offers Meaningful Advice and Support: Listens carefully to understand the issues and provides accurate information and support. Ensuring High Quality: - Performs Excellent Work: Checks work quality before delivery and asks relevant questions to meet quality standards.- Ensures Continuous Improvement: Shows eagerness to learn new knowledge, technologies, tools or systems and displays willingness to go above and beyond. - Fulfills Safety and Regulatory Requirements: Demonstrates basic knowledge of conditions that affect safety and reports unsafe conditions to the appropriate person or department. Managing Resources Effectively :- Demonstrates Accountability: Takes responsibility for completing assigned activities and thinks beyond standard approaches to provide high-quality work/service. - Stewards Organizational Resources: Displays understanding of how personal actions will impact departmental resources. - Makes Data Driven Decisions: Uses accurate information and good decision making to consistently achieve results on time and without error. Fostering Innovation: - Generates New Ideas: Willingly proposes/accepts ideas or initiatives that will impact day-to-day operations by offering suggestions to enhance them.- Applies Technology: Absorbs new technology quickly; understands when to utilize the appropriate tools and procedures to ensure proper course of action. - Adapts to Change: Embraces changes by keeping an open mind to changing plans and incorporates change instructions into own area of work.
Relevant Work Experience
3 years
Master's",3.7,"Vanderbilt University Medical Center
3.7","Nashville, TN",10000+ Employees,1874,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD)
387,Data Scientist - Product,Employer Provided Salary:$114K - $157K,"About Lyra Health
Lyra is transforming mental health care through technology with a human touch to help people feel emotionally healthy at work and at home. We work with industry leaders, such as Morgan Stanley, Uber, Amgen, and other Fortune 500 companies, to improve access to effective, high-quality mental health care for their employees and their families. With our innovative digital care platform and global provider network, 10 million people can receive the best care and feel better, faster. Founded by David Ebersman, former CFO of Facebook and Genentech, Lyra has raised more than $900 million.

At Lyra, we believe that data-driven technology and decision-making is a critical part of solving the thorny, complex challenges of provider quality and accessibility within what can only be described as a broken system. We are looking for a product-minded Data Scientist (minimum of 4+ years of experience) who cares about impact, ownership and cross functional collaboration.",4.3,"Lyra Health
4.3",United States,1001 to 5000 Employees,2015,Company - Private,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD)
388,Associate Data Scientist,$94K - $128K (Glassdoor est.),"Cadent powers the evolution of TV brand advertising. We provide marketers, agencies, operators, and media owners with data-driven solutions for buying and selling TV advertising. By connecting brands with opportunities across national inventory sources—cable, broadcast, and digital media—our technology improves efficiencies and boosts the results of linear, addressable, and cross-screen campaigns.
Right now we are looking for a highly motivated Associate Data Scientist who will be responsible for applying scientific methods to identify business optimization strategies and develop, evaluate and demonstrate prototypes of empirical software including but not limited to machine learning, signal processing and optimization based numerical methods.
Data Scientists collaborate directly with the Business, Product, Data Engineering, and QA team members to productize AI/ML research to drive business gorwth. This is a critical role that needs knowledge of mathematics and engineering, output from this role will be leveraged by business, engineers and by senior executives to define the future of Cadent.



Flexible work from home options available.",3.4,"Cadent
3.4","Philadelphia, PA",201 to 500 Employees,-1,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable
389,Data Scientist,Employer Provided Salary:$130K - $146K,"Requisition ID: 377004
Work Area: Information Technology
Expected Travel: 0%
Career Status: Professional
Employment Type: Regular Full Time
Career Level: T2
Original Posting Date: 7/17/23
Recruiter Name: J.L. Andal
Additional Locations:

Job Title: Data Scientist",4.4,"SAP
4.4","Palo Alto, CA",10000+ Employees,1972,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD)
390,"Data Scientist, Product Engagement",Employer Provided Salary:$123K - $178K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
Come to work for http://Realtor.com ![ A leader in online real estate and backed by industry experience and the News Corp Brand, http://Realtor.com
http://Realtor.com currently has an opportunity for a Data Scientist, Product Analytics, reporting to the Director of Analytics for Growth Product. http://Realtor.com is in the middle of aggressive strategic growth driven off of newly integrated entities, and continuing our record growth and consumer engagement will be critical to http://Realtor.com 's strategic success in the industry. Specifically, this role's core responsibilities will focus on partnering directly with the major functions of the business to drive consumer engagement, conversion and overall optimization of the consumer's journey for our emerging product and service areas. There is a tremendous opportunity to make a huge impact in a short amount of time!",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
391,Decision Scientist,Employer Provided Salary:$133K - $185K,"Instagram’s vision is “to be a place where people come together over what they love.” We help our users express themselves, stay connected to friends and creators, explore their interests and help creators turn their passion to living. Join us!Instagram Marketing Decision Science (IG MDS) team’s mission is to transform Instagram Brand into an iconic symbol of culture, especially for youthful optimists, our users. We inform strategy that creates marketing and product experiences that are as brave as the youth culture we celebrate. We do that by using data and science to: activate brand strategy, lead the understand-test-measure-optimize cycle across audience, creative, messaging and media. To be successful in this mission, we’re looking for passionate, analytical, marketing decision scientists. So are you passionate about Instagram? Do you love the product and want to contribute to its mission? Are you excited about Marketing, both brand and product? Do you thrive at the intersection of data science, consumer actions, sentiments, marketing and product? Do you have an insatiable curiosity to understand what messages resonate with which users? Do you have experience in launching hypothesis-driven experiments, provide data-based insights to help marketers make better decisions? Are you strong in quantitative, analytical thinking and technical skills (SQL, Stats, R/Python etc.)? Are you hungry to create impact by owning and driving analytical projects and business outcomes? If Yes to most of these questions, let’s talk.",3.9,"Meta
3.9",Remote,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
392,"Data Scientist, Product",Employer Provided Salary:$160K - $255K,"About Us:
We're on a mission to make it possible for every person, team, and company to be able to tailor their software to solve any problem and take on any challenge. Computers may be our most powerful tools, but most of us can't build or modify the software we use on them every day. At Notion, we want to change this with focus, design, and craft.
We've been working on this together since 2016, and have customers like Pixar, Mitsubishi, Figma, Plaid, Match Group, and thousands more on this journey with us. Today, we're growing fast and excited for new teammates to join us who are the best at what they do. We're passionate about building a company as diverse and creative as the millions of people Notion reaches worldwide.

Notion is an in person company, and currently requires its employees to come to the office for two Anchor Days (Mondays & Thursdays) and requests that employees spend the majority of their week in the office (including a third day).",4.8,"Notion
4.8","New York, NY",201 to 500 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
393,Data Scientist III (Data Products),Employer Provided Salary:$149K - $175K,"The Role:
Cedar is growing rapidly and the demand for data backed insights is increasing across both our internal and external stakeholders. We’re seeking a Data Scientist III (Data Products) on our Data Science team to help ensure our internal teams and external stakeholders get access to data and insights they need to make informed decisions.
As a Data Scientist III (Data Products), you will be responsible for delivering reporting products that answer key questions and engage stakeholders. You will use data to help build and scale the future of Cedar’s analytics offerings. You will identify new opportunities for development and improvement, provide insights to teams across the organization, and drive better cross-functional relationships through data.
The Data Science team is based in NYC. Team members are expected to be in the office at least 3 days per week.",4.0,"Cedar Inc
4.0","New York, NY",51 to 200 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable
394,Aspire Tech Program - Data Scientist I,$67K - $96K (Glassdoor est.),"Job Description
LexisNexis Legal & Professional is a leading global provider of legal, regulatory, and business information and analytics that help customers increase productivity, improve decision-making and outcomes, and advance the rule of law around the world.
We help lawyers win cases, manage their work more efficiently, serve their clients better and grow their practices. We assist corporations in better understanding their markets and preventing bribery and corruption within their supply chains. We partner with leading global associations and customers to help collect evidence against war criminals and provide tools to combat human trafficking. We endeavor to Shape A More Just World!
About the Role
In this role you will…
Write and review portions of detailed specifications for the development of system components of simple complexity.",4.0,"RELX
4.0","Miamisburg, OH",10000+ Employees,1880,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD)
395,Data Scientist,Employer Provided Salary:$150K - $200K,"Summary:
We are looking for a junior- to mid-level hands-on Data Scientist to work on large-scale data analytic capabilities and extract insights from structured and unstructured data. The primary focus will be in applying/developing data mining, machine learning and statistical techniques, conducting R&D on data science-integrated investment insights, and building high quality data-driven research and investment. This person will regularly engage in deep scientific research. Experience in text analytics and other unstructured data is plus; and previous experience of applying data science in equity research and the financial industry is also a plus.
Responsibilities:
Evaluate and analyze structured and unstructured data sets and R&D data-driven solutions and insights
Collaborate with research and investment teams to identify data science use cases and integrate new data sources into fundamental research and investment theses densification
The salary range for this role is $150,000-$200,000. This is the lowest to highest salary we in good faith believe we would pay for this role at the time of this posting. We may ultimately pay more or less than the posted range, and the range may be modified in the future. This range is only applicable for jobs to be performed in New York City. An employee’s pay position within the salary range will be based on several factors including, but limited to, relevant education, qualifications, certifications, experience, skills, seniority, geographic location, performance, shift, travel requirements, sales or revenue-based metrics, any collective bargaining agreements, and business or organizational needs. This job is also eligible for a discretionary bonus. We offer a comprehensive package of benefits including paid time off, medical/dental/vision insurance, 401(k), life insurance and other benefits to eligible employees.",4.3,"Neuberger Berman
4.3","New York, NY",1001 to 5000 Employees,1939,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD)
396,Senior Data Scientist,-1,"As the Senior Data Scientist , you will help shape the architecture, data engineering, and insights for a new company, the WK Kellogg Company .This role will help us define and execute our data strategy and standards for WK Kellogg Company by building and maintaining data integrations from and to source systems and building data processing solutions that enable self-service reporting and advanced analytics. Location preference is Chicago, IL Metropolitan Area or Battle Creek, MI.

Kellogg is progressing toward unleashing our full potential by the end of 2023. After this portfolio transformation journey is complete, this role will support WK Kellogg Co., a leading food company in the U.S., Canada, and Caribbean with a portfolio of iconic, world-class brands. Learn more about our bold next steps at UnleashingOurPotential.com.",3.9,"Kellogg Company
3.9","Battle Creek, MI",10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD)
397,Data Scientist,$89K - $128K (Glassdoor est.),"Responsible for working with business users to fully understand their needs for data science solutions; work with a variety of data sources, both internal and external, as well as structured and unstructured formats, to build analytic models utilizing machine learning techniques; perform deep dive analytics, ad hoc reporting, report automation, fee schedule processing, and dashboard creation/maintenance; partner with the IT group to ensure that the data is sourced from the right location for data science model building; develop ETL pipelines for model training, evaluation and deployment; develop and code data science programs, algorithms, and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources; interact with data engineers, business analysts and others to ensure data solutions address full needs; leverage appropriate data science techniques to drive the creation of insights from data; combine data extraction, preparation, and data cleansing with model training and evaluation using Pandas and Alteryx; develop and code data science programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources; use GitHub and similar version control system to maintain source code; interpret and communicate insights and findings from analysis and experiments for a multi-department audience using Data Visualization tools including Power BI and Tableau; utilize MS Access, MS Excel, T-SQL, Oracle SQL, Python, R, healthcare data analytics, quantitative statistical analysis, baseline/trend analysis, qualitative statistical analysis and health economics to perform duties; access data from internal databases and sources, including warehoused and pre-modeled data; server as the Tableau Subject Matter Expert (SME); accountable for the development and production support of interactive data visualizations; perform Tableau server administration for users and user groups; refresh scheduling via Server and TSC; develop dynamic websites with Microsoft SharePoint, as well as automatic registration systems with Microsoft Powerplatformp; use advanced knowledge of data warehousing and data mining principles including DataMart design, fact tables, dimension tables, data views and star schema to complete assigned tasks; stay current on data science and analytics tools, techniques, and practices; and work in an Agile/Scrum environment to write clean, reliable, and testable code that supports rapid delivery via CICD and automated deployments.",3.8,"Health Alliance Plan
3.8","Detroit, MI",1001 to 5000 Employees,1956,Company - Private,Insurance Carriers,Insurance,$1 to $5 billion (USD)
398,DATA SCIENTIST I,-1,"Work with and analyze complex data from various sources. Manipulate large data sets and navigate a variety of servers, data types and data structures to complete statistical and other analyses.
As a Data Scientist, you’ll directly influence strategy and operational initiatives. You will work with all parts of the organization to identify opportunities, develop tools and strategies, and implement solutions leveraging data to improve profitability, efficiency, and customer experience. Your work will be analytical, but your intelligence, drive, and interpersonal skills will be just as important to your success. The opportunities you identify, initiatives you lead, and decisions you make will have direct, tangible impact on our customers, employees and company performance.
When you’re in the business of making connections, diversity and inclusion become part of your fiber. We believe in unlocking the power of diversity to drive digital connectivity, so if you feel your experience looks a little different, and you can add value, we encourage you to apply! #BuildGigabitAmerica

Responsibilities",3.0,"Frontier Communications
3.0",Remote,10000+ Employees,1935,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD)
399,Data Scientist I,$95K - $125K (Glassdoor est.),"Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a
culture of inclusion
for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Title and Summary
Data Scientist I
Job Description Summary
Who is Mastercard?
Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential.
Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all.

Workforce Intelligence platform team supports the HR group with Data analytics solutions.

Role:

Analyze the requirement Write detailed technical analysis with impacts (technical/functionally)
Design, develop, test and provide support during implementation

All about you
1. Good understanding of SQL and Python Frameworks like Flask or Django
2. Ability to write complex SQL queries and knowledge about databases
3. Familiar with usage of Git and GitHub would be added advantage
4. Good to have Knowledge in any cloud platform (Azure, GCP, AWS)
5. The ideal candidate should have good communication (written and oral)
6. Willingness to learn new and different technologies
7. Review features and user stories in preparation for development.
8. Good knowledge on SQL, ETL, Hadoop tools and technology
9. Implement best practices including proper use of source control, participation in code reviews, data validation and testing
In the US, Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law. If you require accommodations or assistance to complete the online application process, please contact reasonable_accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.

O'Fallon, Missouri: $68,000 - $105,000 USD",4.3,"Mastercard
4.3","O Fallon, MO",10000+ Employees,1966,Company - Public,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
400,Jr Data Scientist,$77K - $106K (Glassdoor est.),"Job Description :
Data Scientist will join a team responsible for developing advanced analytics products.
Applying data visualization and statistical programming tools to enterprise data to advance and enable the key mission outcomes.
In this role, you will support all phases of analytic work product development, from the identification of key business questions, through data collection, from performing analyses and using a wide range of statistical, machine learning, and applied mathematical techniques to delivery insights to decision-makers.
Experience : 1 – 2 Years
Mandatory Skills And Qualifications :",3.9,"Veracity Software
3.9","Iselin, NJ",51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
401,Data Scientist,-1,"Marlabs LLC, a Piscataway, NJ-based software and technology consulting company, has multiple openings for Data Scientist (for locations nationwide) Analysis by applying statistics, machine learning and analytic approaches to predict and optimize business outcomes. Design and build ML/DL models to solve business problems. Assess the effectiveness and accuracy of models on an ongoing basis. Identify new data that could enhance the quality and accuracy of models to improve predictions. Communicate results effectively with storytelling and visualization. Req.: Master’s Degree (Or Foreign Equivalent Degree) in CompSci any Engg, CIS, Science, Math, Business or related with one years’ exp. OTHER REQUIREMENTS: At least one year of experience in Machine Learning, Statistical and Reporting tools (Python, R, SQL, PowerBI), Cloud (AWS, Azure) based analytics platform. Travel and relocation possible to unanticipated client locations which will be anywhere in the US; All responses to this ad must include Job code reference (SN8557). Marlabs is an equal opportunity employer. Submit resume and salary requirements to: Marlabs LLC, P.O. Box 519, Piscataway, NJ 08854. The candidates may be assigned to work at client sites across the U.S.",3.7,"Marlabs Innovations Private Limited
3.7",United States,1001 to 5000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD)
402,Decision Scientist,Employer Provided Salary:$70K - $140K,"Develops, validates and executes algorithms and predictive models to investigate problems, detect patterns and recommend solutions

Explores, examines and interprets large volumes of data in various forms

Performs analyses of structured and unstructured data to solve moderately complex business problems

Utilizing advanced statistical techniques and mathematical analyses

Develops data structures and pipelines to organize, collect and standardize data that helps generate insights and addresses reporting needs

Uses data visualization techniques to effectively communicate analytical results and support business decisions

Creates and evaluates the data needs of assigned projects and assures the integrity of the data

Explores existing data and recommends additional sources of data for improvements

Documents projects including business objectives, data gathering and processing, detailed set of results and analytical metrics


The typical pay range for this role is:
Minimum: 70,000
Maximum: 140,000

This pay range represents the base hourly rate or base annual full-time salary for all positions in the job grade within which this position falls. The actual base salary offer will depend on a variety of factors including experience, education, geography and other relevant factors. This position is eligible for a CVS Health bonus, commission or short-term incentive program in addition to the base pay range listed above.

In addition to your compensation, enjoy the rewards of an organization that puts our heart into caring for our colleagues and our communities. The Company offers a full range of medical, dental, and vision benefits. Eligible employees may enroll in the Company's 401(k) retirement savings plan, and an Employee Stock Purchase Plan is also available for eligible employees. The Company provides a fully-paid term life insurance plan to eligible employees, and short-term and long term disability benefits. CVS Health also offers numerous well-being programs, education assistance, free development courses, a CVS store discount, and discount programs with participating partners. As for time off, Company employees enjoy Paid Time Off (PTO) or vacation pay, as well as paid holidays throughout the calendar year. Number of paid holidays, sick time and other time off are provided consistent with relevant state law and Company policies.

For more detailed information on available benefits, please visit


1+ years of relevant analytic experience, including the following:

Experience programming using R or Python

Experience in SQL


Demonstrates good written and verbal communication skills. Able to present information to various audiences

Effectively resolves problems and roadblocks as they occur

Demonstrates proficiency in several areas of data modeling, machine learning algorithms, statistical analysis, data engineering and data visualization

Ability to work with large data sets from multiple data sources


Bachelor's degree or equivalent work experience in Mathematics, Statistics, Computer Science, Business Analytics, Economics, Physics, Engineering, or related discipline.

Master's degree preferred


Bring your heart to CVS Health Every one of us at CVS Health shares a single, clear purpose: Bringing our heart to every moment of your health. This purpose guides our commitment to deliver enhanced human-centric health care for a rapidly changing world. Anchored in our brand — with heart at its center — our purpose sends a personal message that how we deliver our services is just as important as what we deliver. Our Heart At Work Behaviors™ support this purpose. We want everyone who works at CVS Health to feel empowered by the role they play in transforming our culture and accelerating our ability to innovate and deliver solutions to make health care more personal, convenient and affordable. We strive to promote and sustain a culture of diversity, inclusion and belonging every day. CVS Health is an affirmative action employer, and is an equal opportunity employer, as are the physician-owned businesses for which CVS Health provides management services. We do not discriminate in recruiting, hiring, promotion, or any other personnel action based on race, ethnicity, color, national origin, sex/gender, sexual orientation, gender identity or expression, religion, age, disability, protected veteran status, or any other characteristic protected by applicable federal, state, or local law. We proudly support and encourage people with military experience (active, veterans, reservists and National Guard) as well as military spouses to apply for CVS Health job opportunities.",3.1,"CVS Health
3.1",Texas,10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD)
403,Data Scientist,Employer Provided Salary:$100K,"The Data Scientist will use analytical, statistical, and programming skills to collect, analyze, and interpret large data sets to develop data-driven intelligence. This person will play a significant role in developing data-driven tools for various role-players in the Fixed Income Capital Markets division.
ESSENTIAL DUTIES AND RESPONSIBILITIES
Collaborate with the development team and end-users to identify opportunities to leverage various data to drive business decisions.
Collect, clean, mine, and analyze data from databases to produce intelligence to optimize proprietary algorithms and trading & sales tools.
Test/deploy application/tools and assess effectiveness.
Develop custom data models and algorithms to apply to data sets; analyze model performance and data accuracy.",3.6,"Stifel, Nicolaus & Co., Inc.
3.6","New York, NY",5001 to 10000 Employees,1890,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD)
404,Data Analyst,Employer Provided Salary:$102K - $148K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
We have the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes more effortless and rewarding for everyone.
The Data Analytics team at Realtor.com sits at the heart of this mission. We process and analyze terabytes of data every day that enable decisions for millions of home buyers, sellers, renters, dreamers, and real estate professionals. Our goal is to use this data to make the home-buying experience a breeze for our consumers. We empower them with the most up-to-date information on properties, help them find their dream homes in the least amount of time, and match them with the most suitable realtor to meet their unique, individual needs.",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
405,Senior Data Scientist,Employer Provided Salary:$135K - $196K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
We have the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
The Data Analytics team at Realtor.com sits at the heart of this mission. We process and analyze terabytes of data every day that enable decisions for millions of home buyers, sellers, renters, dreamers, and real estate professionals. Our goal is to use this data to make the home-buying experience a breeze for our consumers. We empower them with the most up-to-date information on properties, help them find their dream homes in the least amount of time, and match them with the most suitable realtor to meet their unique, individual needs.",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
406,Data Scientist,Employer Provided Salary:$150K - $175K,"We're on a mission
At Octaura, we continually evolve markets to unleash value for clients. It's in our DNA to make a difference and do things differently.
Existing workflows within our markets are painful for clients: they are outdated, overcomplicated, and time-consuming. We want to change that. Octaura fundamentally rebuilds and redefines the markets by streamlining workflows, digitizing platforms, and bringing transactions, data and analytics together for the first time.
Join our inclusive culture
At Octaura, everyone belongs.
It's so important to us that all Octaurians are confident in knowing they have the space to use their voice and talents. We love the diversity we see in the world and we actively want our team to reflect this. We're a values-driven company and by engaging, solving and evolving together, we create a culture that is collaborative, switched-on, and fun to be part of.
The role in a nutshell",5.0,"Octaura
5.0","New York, NY",1 to 50 Employees,2022,Company - Private,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
