,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
387,Temporary - Analytics Data Analyst,$62K - $86K (Glassdoor est.),"The purpose of this role is to support IEEE’s growing need for user activity data gathering, reporting and analysis. A critical part of this role involves expanding current web analytics measurement, tracking, and reporting activities to include user-centric data such as site interaction patterns, behavioral data, and user engagement. The ideal candidate must have deep, hands-on experience with enterprise-class web analytics systems like Adobe Analytics, Google Analytics, Salesforce, etc., and BI reporting solutions like Tableau, Domo, etc. along with advanced-level proficiency in Microsoft Excel and PowerPoint. This is an individual contributor role with no people management responsibility. This position makes recommendations on practices and procedure to foster continuous improvements and innovation in the web analytics capabilities and processes.
KEY RESPONSIBILITIES:
SPECIFIC DUTIES INCLUDE BUT NOT LIMITED TO:
1. Track, compile, measure, and produce reports on a variety of website user activity metrics required to support IEEE business objectives and requests from external and internal stakeholders.",4.0,"IEEE Corporate
4.0","Piscataway, NJ",1001 to 5000 Employees,1963,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,$100 to $500 million (USD)
388,E-Commerce Data Analyst,Employer Provided Salary:$30.00 - $35.00 Per Hour,"Ecommerce Data Analyst
6 months contract
Austin, TX (Hybrid)
The ideal candidate will possess the following qualifications:
Skills: Excel, Box, Quip, Web Crawling, Data Extraction, Data Management, APIs, project management, eCommerce project management, international ecommerce, telco ecommerce
Additional details: • Large-scale data entry
Required Skills:",4.3,"CT Solutions
4.3","Austin, TX",51 to 200 Employees,-1,Company - Private,Beauty & Wellness,Personal Consumer Services,Less than $1 million (USD)
389,Data Science Analyst,$74K - $99K (Glassdoor est.),"Location
United States of America - Kentucky - Louisville
Travel required
Negligible travel should be expected with this role
Job category
Business Support
Relocation available
This role is not eligible for relocation
Job type
Professionals
Job code
RQ052875
Experience level
Intermediate",4.1,"bp
4.1","Louisville, KY",10000+ Employees,1908,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD)
390,Data Analyst,Employer Provided Salary:$102K - $148K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
We have the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes more effortless and rewarding for everyone.
The Data Analytics team at Realtor.com sits at the heart of this mission. We process and analyze terabytes of data every day that enable decisions for millions of home buyers, sellers, renters, dreamers, and real estate professionals. Our goal is to use this data to make the home-buying experience a breeze for our consumers. We empower them with the most up-to-date information on properties, help them find their dream homes in the least amount of time, and match them with the most suitable realtor to meet their unique, individual needs.",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
391,Data Analyst,Employer Provided Salary:$75K - $90K,"Job Summary:

The Data Analyst team at SmarterTravel works on all aspects of our business, from optimizing the user experience on our sites to monetization to growing the reach of our marketing. We work with SQL, Python, Excel, R, and more and are looking for people who have demonstrated the ability to learn skills quickly. We want analytical thinkers interested in scaling our business and leveraging data to give our users the best experience. A great Data Analyst will be able to identify a need, plan out a data-driven process to meet that need, and successfully execute the plan. Analysts are additionally responsible for identifying, tracking, and reporting key metrics for existing systems.

Job Duties:
Analyze, track, and communicate performance of initiatives.",3.8,"SmarterTravel
3.8","Cambridge, MA",51 to 200 Employees,1998,Subsidiary or Business Segment,Internet & Web Services,Information Technology,Unknown / Non-Applicable
392,Operational Data Analyst,Employer Provided Salary:$75K,"We are ServiceMaster Restore! One of the largest disaster restoration companies in the US – we provide water damage and fire damage services to residential and commercial customers – is in search of an Operational Data Analyst who will support all locations as well as our West Coast headquarters in Benicia, CA and our East Coast headquarters in Merrimack, New Hampshire.
The Operational Data Analyst will work along side other analyst on the Financial Planning & Analysis team, reporting to the Manager of FP&A. The business is backed by Bain Capital, and is managed by an experienced senior leadership team. The Company has $100 million in revenues, growing at 20%+ y.o.y., and is executing on an exciting M&A roll-up strategy.
If you want to join a winning team, where you’ll be challenged with running a large branch operation, supported by management that wants to see you succeed, and be competitively compensated with upside/ownership in the company, then we’d love to hear from you! Please apply today by submitting your resume to resume@smrestore.net",3.5,"ServiceMaster Restoration
3.5",Remote,1001 to 5000 Employees,1929,Company - Private,Building & Personnel Services,Management & Consulting,$1 to $5 billion (USD)
393,Data Analyst,Employer Provided Salary:$65K - $85K," Responsible for the design, development and maintenance of informational dashboards, data and report development and processing applications and database systems for research and innovation projects.  Responsibility includes contributing to maintenance and administration of database server environments and associated critical server applications.  Works as part of a cross-functional team with other Data Engineers, IT staff, Data Analysts and Project Coordinators and others assigned to support projects.  Prepare, modify and create existing or new report requests from users, both internal and external, including provider disruption reports and geographical access reports  Work with data from large, sometimes disparate, data sources to understand and explain key drivers of the business
Job Types: Full-time, Part-time, Permanent
Salary: $65,000.00 - $85,000.00 per year
Experience level:",2.0,"Cognize Tech Solutions
2.0",Remote,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
394,Data Mining Analyst,$63K - $91K (Glassdoor est.),"Kodak Alaris is a global technology company that’s delivering future value through customer solutions. Our advanced, patented intellectual property combines breakthrough technologies, digital transformation, and human know-how to unlock the power of images and information. We make businesses run faster, governments run smarter and provide consumers innovative solutions to preserve and enjoy their most cherished memories. Our future is powered by our employees’ creativity. Expect a lot from Kodak Alaris and know that we expect a lot of ourselves and the performance of the company.

Kodak Moments

Kodak Moments is a leading global provider of photo products and services to retailers, consumers, and entertainment properties. We inspire consumers to bring their memories to life--delivering innovative, high-quality photo products and experiences they find truly meaningful. Powered by over 100,000 consumer touchpoints across 30 countries globally, it's our mission to be the brand consumers choose to celebrate and preserve life's memories, from the big events to the everyday moments that matter.


Provide Data Mining Analyst support to the Hardware Systems Solutions Organization of the Kodak Moments division of Kodak Alaris. This position is hybrid role working out of our Rochester, NY office.





https://dol.ny.gov/posting-requirements-0

Kodak Alaris provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
As a member of the Kodak Alaris team you will be eligible to participate in our flexible benefits program which include paid flexible time off, health, dental and vision coverage, paid sick leave, paid parental leave, 401(k) plan with company match, short-term and long term disability coverage and life insurance.",4.0,"Kodak Alaris
4.0","Rochester, NY",1001 to 5000 Employees,2013,Company - Private,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD)
395,Data Analyst/Power Apps Junior,$67K - $98K (Glassdoor est.),"Data Analyst/Power Apps Junior
Prometheus Federal Services (PFS), a trusted partner to federal health and social services agencies, has an opening for a Data Analyst/Power Apps Junior with Federal Consulting experience. You will work closely with and support Federal health and social services agency clients. You will collaborate with client leadership to shape work product development and ensure quality delivery.
The Data Analyst/Power Apps Junior will be responsible for driving defined PowerBI dashboards, data visualization reports, data models, automation processes, and general integration. As the PowerBI expert, this role will collaborate with stakeholders to define requirements, develop powerful data driven solutions, and support PowerBI training as needed (i.e. Dashboard Training). All applicants must reside in the U.S.
Essential Duties and Responsibilities:",3.4,"Prometheus Federal Services
3.4","Washington, DC",51 to 200 Employees,2014,Company - Private,Research & Development,Management & Consulting,$5 to $25 million (USD)
396,Data Analyst - Remote!,Employer Provided Salary:$65K - $97K,"Clearance Level None Category Data Analysis Location Remote, Based in the USA
Requisition Type: Regular
Your Impact
Own your opportunity to work alongside federal civilian agencies. Make an impact by providing services that help the government ensure the well being of U.S. citizens.
Job Description
At GDIT, people are our differentiator. Our work depends on a Data Analyst joining our team to support our continued growth. The primary responsibilities for this role will be to analyze best practices and recommendations for business operations, perform data analysis using various techniques (e.g., statistical analysis, explanatory and predictive modeling, data mining), provide business data interpretation, work with the internal and external customers to identify analytical requirements and support ad hoc data and reports.",4.0,"General Dynamics Information Technology
4.0",Indiana,10000+ Employees,1996,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$10+ billion (USD)
397,Data Analyst,$54K - $82K (Glassdoor est.),"This is an in-office position, working out of our North Logan or Pleasant Grove, UT offices.
About Our Company
We at Visionary Homes understand what a home means to our customers. After all, a home isn’t just made of concrete, wood, and bricks. It’s made of memories and moments—moments of a family playing together, a child taking that first step, a social gathering, a relaxing soak in the tub after a long day. A home is made of laughter, happiness, and love. At Visionary Homes, our expertise is creating and building an environment where these moments can happen—where living happens.
Overview
As a Data Analyst for Visionary Homes, you will have the opportunity to focus on producing analytical solutions for leadership to support business initiatives. The Data Analyst provides consultation and support in developing, analyzing, interpreting, and managing various routines to minimally complex data sources.",4.5,"Visionary Homes
4.5","North Logan, UT",51 to 200 Employees,2004,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable
398,Data Analyst,-1,"Greetings
I am seeking for technical consultant like you or someone in your network who may be interested in the opportunity below.
I am currently seeking to fill Data Warehouse Analyst/ Designer / Azure Synapse for one of our client and this position is a HYBRID model Role opportunity. (Remote may possible)
If you are a team player that is eager to support a growing organization while contributing to company success, apply today!
If you are interested in this opportunity, please send me your updated resume and a good time to connect today!
Job Title: Data Warehouse Analyst/Designer / Azure Synapse",-1,SMK Soft Inc,Remote,-1,-1,-1,-1,-1,-1
399,Data Analyst,-1,"As the Data Analyst, your primary responsibility is to gather, organize, and analyze data to provide valuable insights and support data-driven decision-making within the organization. Your role will involve working with various types of data, such as numerical, textual, or qualitative, to help identify patterns, trends, and correlations that can inform business strategies and operations.
RESPONSIBILITIES
Collect, organize, and clean data from various sources, ensuring accuracy and reliability.
Analyze large and complex datasets to identify patterns, trends, and insights related to the markets we operate in, our customers' purchasing behavior, and general industry trends.
Create and maintain visually appealing and insightful reports and dashboards to effectively communicate findings to stakeholders.
Work closely with the team to identify market / product growth opportunities, enhance operational efficiency, and support decision-making processes.",1.0,"Terrabis
1.0",Remote,Unknown,-1,Company - Private,Other Retail Stores,Retail & Wholesale,Unknown / Non-Applicable
400,Data and Analytics Analyst I,$72K - $99K (Glassdoor est.),"Job Summary
We are open to hire at many levels of skill set The successful candidate's experience will dictate the level at which they are placed.
The Data & Analytics Analyst is responsible for developing and supporting data and analytics solutions that drive value. The Data and Analytics Analyst will partner with business teams to fully understand the problem being solved, extract and prep data, build analytic models, visualizations and front-end tools needed to infuse the insights into our business process. The Data & Analytics analyst will contribute to the development of analytics best practices, data governance policies and data stewardship procedures and assist in the ongoing sustainability of solutions by both adhering to and promoting process and technology standards.
Principal Duties and Responsibilities",3.1,"Nisource, Inc.
3.1","Columbus, OH",5001 to 10000 Employees,1987,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD)
401,Data Visualization Analyst (Power BI),$67K - $91K (Glassdoor est.),"At MetaPhase, we believe Quirky is Cool and being authentic is the only way to be! We take the work we do very seriously and do a lot of important mission-focused work for our clients. We are individuals with different passions and strengths who take as much joy in the work we do as from those we work with. Today, we have a team that is invested in creating new solutions that lean forward, challenge the status quo, but also reflect our intimate knowledge of our customers’ business. Over the years we have fostered a culture in which we are united by shared values—passion, solidarity, generosity, curiosity, and boldness—and these come alive in the work we do and how we do it.
Together, we know our people are our difference—for our clients and our colleagues.
Are you ready to:
Work alongside a dedicated and diverse set of people to offer honest advice and practical guidance to our clients?",4.5,"MetaPhase Consulting
4.5","Indianapolis, IN",1 to 50 Employees,-1,Company - Private,-1,-1,$5 to $25 million (USD)
402,Data Analyst Associate - 2024,-1,"Center 1 (19052), United States of America, McLean, Virginia
Data Analyst Associate - 2024
Key Role Details
Full-time new hires for this role will start as a cohort in a rotational program either February 2024 or August 2024.
This role is a full-time associate position within a two-year rotational program, designed as a career accelerator to foster the next generation of leading talent.
Rotations occur at the one-year mark and allow for hands-on experience in two distinct roles.
Rotations may allow the opportunity for a change in location.
No agencies please. Capital One is an Equal Opportunity Employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, physical and mental disability, genetic information, marital status, sexual orientation, gender identity/assignment, citizenship, pregnancy or maternity, protected veteran status, or any other status prohibited by applicable national, federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.",4.1,"Capital One
4.1","McLean, VA",10000+ Employees,1994,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD)
403,Data Analyst,Employer Provided Salary:$75K - $85K,"About Us
Scorpion is the leading provider of technology and services helping local businesses thrive. We do this by helping customers understand local market dynamics, make the most of their marketing, and deliver experiences their customers will love. We offer tools to know what’s going on with marketing, competitors, and customers. We offer a unique blend of AI support and teams of real human people with local expertise committed to customer success. At Scorpion, we are ready to do whatever it takes to help our clients reach their goals. Our technology and personalized tools bring everything together to help local businesses easily understand their unique business, market, and customer needs. We put SEO, Reviews, Advertising, Email Marketing, Chat and Messaging, Social Media, Website, Lead Management, Appointment Scheduling, and more to work for local businesses. We’re a technology-led service with a human touch.

About the Role
As a Data Analyst at Scorpion, you’ll work with our growing data science team to assist in developing and evaluating data products for Scorpion and its clients. This role entails data analysis in support of business decision-making as well as data discovery and evaluation in collaboration with data engineers and data scientists building machine learning models.",3.0,"Scorpion
3.0",Remote,501 to 1000 Employees,2001,Company - Private,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD)
404,Data Analyst,Employer Provided Salary:$65K - $80K,"At Bluesight, our mission is to create groundbreaking medication intelligence solutions that increase efficiency, safety and visibility for health systems and pharmaceutical manufacturers. We empower our customers to deliver the right medicine to the right patient at the right time, every time. We are a high growth healthcare information technology company with a start-up 'vibe' but over 2,000 customers tracking medications using our proven solutions.

Bluesight is adding to our Data Analyst team. The Data Analyst team supports the implementation of our new customers onto our software solutions. If you love Excel and Sheets, and digging into data to support successful hospital customer outcomes brings you joy, this is the role for you.
Your typical duties:
Verify and analyze data input from disparate systems to ensure data integrity using Excel
Work closely with the implementation project lead and the customer to track progress, provide timely updates, and review data points with customers",4.1,"Kitcheck
4.1",Remote,51 to 200 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD)
405,Data Analyst I,Employer Provided Salary:$24.75 - $28.50 Per Hour,"Position Title: Data Analyst I
Department: Grant Writing
Reports To: Director
POSITION SUMMARY
Under the general supervision of Evaluation and Data Supervisor, collects, evaluates, manages, and prepares data to support activities of agency under the ODHRTA program. Prepares statistical and narrative reports, designs & conducts surveys, conducts focus groups, and completion of external surveys.
SALARY RANGE:",3.2,"Tarzana Treatment Center
3.2","Woodland Hills, CA",Unknown,1971,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable
406,Jr Data Analyst,$51K - $71K (Glassdoor est.),"Recall Masters is the leading provider of automotive recall information, services, and vehicle owner communications dedicated to helping automakers and their franchise dealers expedite the repair of recalled vehicles and make the roadways safer for everyone. We have partnered with 17 of the top 25 National Dealer Groups, including all the Publics. Recall Masters is looking for a highly organized and results-oriented individual to work as a Performance Manager. The ideal candidate works well with multiple teams within a fast-paced organization and possesses the ability to navigate through various client contacts. In addition to a great compensation plan including benefits, RM offers a collaborative and fun culture where talent thrives and career growth is nearly unlimited.
If you're looking to start your career as a data analyst, this junior position is an excellent opportunity to gain hands-on experience and develop your analytical skills. You will work closely with senior data analysts and the production team to collect, organize, and analyze data to support business operations. This is an in-person position at our office in Laguna Hills, CA.



Job Requirements:",3.6,"Recall Masters
3.6","Laguna Hills, CA",1 to 50 Employees,2015,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD)
407,Data Analyst,Employer Provided Salary:$70K - $120K,"Title : Data Analyst / Data Engineer
Location : Remote (Houston, TX - Atlanta, GA - Jersey city, NJ - Bay area CA - Tampa, FL.)
Duration : Full Time / Contract (18+ months).
Exp. Req. : 2+/ 6+ / 8+ yrs. ( Entry Level & Mid-level positions)
Interview : Telephonic / Skype
Roles & Responsibilities :
2-8+ years' experience Data Analysis & Modelling.
Working knowledge of the Google Cloud Storage and Google Big Query.",-1,AKT Corp,Remote,-1,-1,-1,-1,-1,-1
408,Category Data Analyst,$64K - $85K (Glassdoor est.),"Job Description Summary:
Category data analyst serves as an analytic and category expert who analyze market, category data and provide data analytics, market insights, industry trends, brand performance evaluations to develop category management/strategic solutions to drive category growth, market share gain, and profitability.
Job Description:
Manage, analyze, and develop fact-based reporting tools
Compile and present industry trends, category insights, and analytics (brand/product performance) in key company meetings
Develop category management/strategic solutions to drive category growth, market share gain, and profitability
Conduct market research and assess competitors
Provide new item performance and promotional analysis (retail ads, featured displays)",3.0,"Kiss Products
3.0","Port Washington, NY",501 to 1000 Employees,1989,Company - Private,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD)
409,Data Science Analyst,$74K - $99K (Glassdoor est.),"Location
United States of America - Kentucky - Louisville
Travel required
Negligible travel should be expected with this role
Job category
Business Support
Relocation available
This role is not eligible for relocation
Job type
Professionals
Job code
RQ052875
Experience level
Intermediate",4.1,"bp
4.1","Louisville, KY",10000+ Employees,1908,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD)
410,Analyst - Analytics and Data Science,Employer Provided Salary:$70K,"Awarded a Healthiest Employer, Blue Cross Blue Shield of Arizona aims to fulfill its mission to inspire health and make it easy. BCBSAZ offers a variety of health insurance products and services to meet the diverse needs of individuals, families, and small and large businesses as well as providing information and tools to help individuals make better health decisions.
Blue Cross Blue Shield of Arizona (BCBSAZ) is urgently hiring entry, mid, and senior-level Analytics and Data Science Analysts to provide strategic analysis that impacts business decisions, improves efficiency, and drives innovation.

In this role, you will perform data extraction, healthcare cost analysis, analytical model development, as well as production of various reports to support corporate strategies and initiatives.

What to Expect

Pay: This is a remote opportunity within and outside of the state of AZ.",4.0,"Blue Cross Blue Shield of Arizona
4.0",United States,1001 to 5000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
411,Data Analyst,-1,"Join our growing team at Vetcove, and help us transform how veterinarians buy the supplies they need to keep America's pets healthy. Vetcove's eCommerce and mobile platforms enable veterinary practices to compare and buy from all of their vendors in one place. Our community of more than 17,000 veterinary hospitals employs tens of thousands of veterinarians, and delivers care to many millions of animals every year across all 50 states. We’re a growing team on a mission to modernize the $50B+ animal health industry. Simply put, Vetcove helps veterinary organizations spend more time giving care, and less time shopping and comparing across vendors to supply their practices. Vetcove is a Y Combinator and venture-backed growth stage company with notable investors in Silicon Valley and NYC. We're looking for exceptionally talented and passionate people to join our growing team.
About the position
The Data Analyst Role for Vetcove’s Brand Partnerships team plays a pivotal part in leveraging large data sets to deliver powerful competitive intelligence and campaign insights to our largest partners. This role is also responsible for using that data to support customized strategic opportunities to encourage partner growth on our data-driven platform. Vetcove’s Data Analysts collaborate closely with our Partner Success Managers and Account Managers to foster and grow our client partner relationships.",5.0,"Vetcove
5.0",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
412,Data Analyst,Employer Provided Salary:$40.00 Per Hour,"Complete Description:
The District of Columbia Office of Human Rights (OHR) works to eradicate discrimination, increase equal opportunity, and protect the human rights of individuals who live in, work in, or visit the District of Columbia. In support of this mission, the Data Analyst will be an experienced technologist and subject matter expert in the Data Services field; with a focus on data analysis and data mining. The selected candidate will analyze, compile, verify, and query data. They will perform statistical analysis of data as it pertains to incidents, cases and different outcomes. They will develop SQL queries used by reporting environments and data-driven dashboard applications; and create metadata and data dictionaries as required. The OHR Data Analyst will be responsible for creating scripts to identify and correct common errors and data inconsistencies in incoming data. The Data Analyst will also design and implement reports using SQL as well as a variety of reporting and business intelligence tools. The successful candidate will perform with minimal oversight and act as a technical lead on data-driven dashboard applications projects.",-1,gointellects,"Washington, DC",-1,-1,-1,-1,-1,-1
413,Data Analyst,Employer Provided Salary:$40K - $60K,"Static Media is seeking an experienced and numbers-savvy data analyst who is interested in online publishing and believes they can apply their skills to support our content strategy team. You’ll utilize a variety of internal and external reporting tools to source, organize, as well as analyze data in order to provide actionable insights and reporting at scale.
We are a fast-paced startup with a team that's passionate about creating and promoting quality content. Our portfolio includes: Looper, Nicki Swift, /Film, Glam, Grunge, Mashed, The List, SVG, SlashGear, Health Digest, House Digest, Tasting Table, Wrestling Inc., Daily Meal, Explore, Women, and Food Republic. We are looking for someone who is not only data-driven, but also possesses the ability to connect data with audience desires and needs, understanding that the publishing industry thrives on creativity and human experience.
Responsibilities:
Take lead in applying data insights, processes, and strategies within the unique challenges of online publishing to grow our business.",2.9,"Static Media
2.9",Remote,51 to 200 Employees,2012,Company - Private,Publishing,Media & Communication,Unknown / Non-Applicable
414,Data Analyst,-1,"Data Analyst - Insurance and/or Reinsurance Domain, Python, SQL, Agile.
Job Type: Full-time
Experience:
SQL: 1 year (Preferred)
Work Location: Remote",4.3,"Purple Drive Technologies
4.3",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
415,"Data Analyst, Jr",-1,"Team CATHEXIS elevates the government contracting experience through rapid response, deep skill, and thoughtful problem-solving and communication. Our core capabilities are our top-tier program and project management, data analytics, and audit services, the backbone of which is our integrated approach to operational excellence.
You worked hard to get to where you are. You strive to make every day better than the day before. So do we. Team CATHEXIS operates with an all-in mindset. We are working together to create a company that supports our shared values and individual goals. Our values are centered around Respect, Engagement, Customer Service, Integrity, Teamwork, and Excellence in everything we do for our employees, clients, partners, and communities. We believe success is best when we listen and lead with empathy; model high standards of ethics to provide a rewarding candidate experience; work hard, have fun, and appreciate the strengths we all bring to the team; and empower our employees to create innovative and trusted results.
We are looking for a dynamic Data Analyst to join our team Remotely! The Data Analyst will create and manage databases (Excel workbooks, Microsoft Access, basic SQL Server), will design and execute analyses, and will maintain and create new Standard Operating Procedures as needed.",4.4,"CATHEXIS
4.4",Remote,51 to 200 Employees,2006,Private Practice / Firm,Business Consulting,Management & Consulting,Unknown / Non-Applicable
416,Junior Data Analyst (Entry Level),Employer Provided Salary:$55K,"This is NOT a remote position.
Join the best Drawback company and take your career to the next level! We live for data and we offer an environment focused on growth, development and success. We may be tech forward, but we offer the security of a recession-proof industry. Read more below and if you think you're a perfect fit, hit that ""apply"" button.
The Data Processor primary role is to facilitate data processing for the Operation’s team via assigned tasks, by priority level with oversight by supervisor, or designated individual. This position will report to the Manager of Drawback Services.
Essential Duties and Responsibilities
High volume electronic file download, maintenance, and document retention via standardized practices
Data keying and data manipulation",-1,"Alliance International CHB, Inc.","Saint Petersburg, FL",-1,-1,-1,-1,-1,-1
417,Data Analyst,$47K - $69K (Glassdoor est.),"Job Description:
Data Analyst
About the Role:
The Data Analyst will create custom reports, and collect data from the various systems that Burrell uses. Reviewing and tracking reports from various departments, which will include Data collection and hour calculation by service code, sending worksheets for review, make revisions, and issue final draft, Track and report on performance trends including financial and operational measures (i.e. revenue, no-shows, service counts, etc.)
The ability to build strong working relationships is necessary, in this role you will serve as a liaison among many different management levels to provide consistent and ongoing organizational support in order to achieve accuracy, efficiency, and satisfactions when using clinical and institutional data.
Qualifications:
Minimum 2+ years experience in reporting/data collection",2.7,"Burrell Behavioral Health
2.7","Springfield, MO",1001 to 5000 Employees,1977,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD)
418,Data Analyst,$56K - $85K (Glassdoor est.),"Job Description
The role of a Data Analyst is the last phase of the process of data within Silent Falcon. Due to being the last step before being presented to the client, it is heavily interlocked with various departments and requires flexible skillsets and creative problem-solving.
About the Job

We’re looking for a Data Analyst! Our software and data pipelines have been built from the ground up, so if you are excited about collaborating in a high-performance team and implementing the latest advancements in Aviation to impact the future of geospatial analytics, then this opportunity could be an excellent fit for you.",4.2,"Silent Falcon UAS Technologies
4.2","Front Royal, VA",1 to 50 Employees,-1,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable
419,SFDC Data Analyst,$58K - $82K (Glassdoor est.),"Convera has embarked on a major business transformation journey to reimagine the customer experience in Financial Services and Salesforce will play a critical role in building the new Business Enablement Platform across global business functions. As a Salesforce Data Analyst on the Product & Technology (P&T) team, you will be responsible for building and maintaining a data dictionary for SFDC. In this role, the candidate is responsible for working with stakeholders to identify business requirements and data categorization. To perform this job successfully, the individual must be able to perform each essential duty satisfactorily and possess strong verbal and written communication skills.

You will be responsible for:
Participates in requirements gathering and design workshops to understand applications functionality and support requirements of the go to market organization
Work with the focus BU’s to provide data to help drive sales


About Convera
Convera is the largest non-bank B2B cross-border payments company in the world. Formerly Western Union Business Solutions, we leverage decades of industry expertise and technology-led payment solutions to deliver smarter money movements to our customers – helping them capture more value with every transaction. Convera serves more than 30,000 customers ranging from small business owners to enterprise treasurers to educational institutions to financial institutions to law firms to NGOs.
Our teams care deeply about the value we bring to our customers which makes Convera a rewarding place to work. This is an exciting time for our organization as we build our team with growth-minded, results-oriented people who are looking to move fast in an innovative environment.
As a truly global company with employees in over 20 countries, we are passionate about diversity; we seek and celebrate people from different backgrounds, lifestyles, and unique points of view. We want to work with the best people and ensure we foster a culture of inclusion and belonging.
We offer an abundance of competitive perks and benefits including:
There are plenty of amazing opportunities at Convera for talented, creative problem solvers who never settle for good enough and are looking to transform Business to Business payments. Apply now if you’re ready to unleash your potential.
#LI-MG1",2.7,"Convera
2.7","Omaha, NE",1001 to 5000 Employees,-1,Company - Public,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
420,Data Analyst,Employer Provided Salary:$102K - $148K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
We have the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes more effortless and rewarding for everyone.
The Data Analytics team at Realtor.com sits at the heart of this mission. We process and analyze terabytes of data every day that enable decisions for millions of home buyers, sellers, renters, dreamers, and real estate professionals. Our goal is to use this data to make the home-buying experience a breeze for our consumers. We empower them with the most up-to-date information on properties, help them find their dream homes in the least amount of time, and match them with the most suitable realtor to meet their unique, individual needs.",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
421,Data Analyst,$54K - $82K (Glassdoor est.),"This is an in-office position, working out of our North Logan or Pleasant Grove, UT offices.
About Our Company
We at Visionary Homes understand what a home means to our customers. After all, a home isn’t just made of concrete, wood, and bricks. It’s made of memories and moments—moments of a family playing together, a child taking that first step, a social gathering, a relaxing soak in the tub after a long day. A home is made of laughter, happiness, and love. At Visionary Homes, our expertise is creating and building an environment where these moments can happen—where living happens.
Overview
As a Data Analyst for Visionary Homes, you will have the opportunity to focus on producing analytical solutions for leadership to support business initiatives. The Data Analyst provides consultation and support in developing, analyzing, interpreting, and managing various routines to minimally complex data sources.",4.5,"Visionary Homes
4.5","North Logan, UT",51 to 200 Employees,2004,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable
